746167,38923995,2018-04-12 10:22:00,04/24/2018 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10314,160 DINSMORE STREET,DINSMORE STREET,VICTORY BOULEVARD,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,04/24/2018 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,937138.0,159183.0,Unspecified,STATEN ISLAND,,,,,,,,40.603471646365435,-74.16966162132003,"(40.603471646365435, -74.16966162132003)"
746168,38920768,2018-04-12 10:22:00,04/14/2018 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,10301,128 NORTHERN BOULEVARD,NORTHERN BOULEVARD,CYPRESS AVENUE,LITTLE CLOVE ROAD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,04/14/2018 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,954124.0,162080.0,Unspecified,STATEN ISLAND,,,,,,,,40.61149733486602,-74.10850396076789,"(40.61149733486602, -74.10850396076789)"
746169,38920317,2018-04-12 10:22:00,04/13/2018 12:00:00 PM,DSNY,Bronx 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10456,,,,,EAST 169 STREET,CLAY AVENUE,INTERSECTION,BRONX,,,Closed,,04/13/2018 12:00:00 PM,Unspecified BRONX,BRONX,1009273.0,243207.0,Unspecified,BRONX,,,,,,,,40.83418694458922,-73.90957372604781,"(40.83418694458922, -73.90957372604782)"
746170,38919766,2018-04-12 10:22:00,04/12/2018 10:22:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,11234,,,,,MARINE PARKWAY,AVENUE P,INTERSECTION,BROOKLYN,,,Closed,,04/11/2018 10:22:00 AM,Unspecified BROOKLYN,BROOKLYN,1000081.0,162778.0,Unspecified,BROOKLYN,,,,,,,,40.613450271218994,-73.94298027824577,"(40.613450271218994, -73.94298027824576)"
746171,38918276,2018-04-12 10:22:00,04/12/2018 10:22:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11234,,,,,FLATBUSH AVENUE,AVENUE N,INTERSECTION,BROOKLYN,,,Closed,,04/11/2018 10:22:00 AM,Unspecified BROOKLYN,BROOKLYN,1003000.0,164657.0,Unspecified,BROOKLYN,,,,,,,,40.61860203955803,-73.93246147884973,"(40.618602039558034, -73.93246147884973)"
746172,41800801,2018-04-12 10:22:01,04/23/2018 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10033,353 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000869.0,247820.0,Unspecified,MANHATTAN,,,,,,,,40.84686809533158,-73.9399320390161,"(40.84686809533158, -73.9399320390161)"
746173,38924674,2018-04-12 10:22:01,04/14/2018 02:12:17 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10031,605 WEST  141 STREET,WEST  141 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/14/2018 02:12:17 AM,09 MANHATTAN,MANHATTAN,997328.0,239516.0,Unspecified,MANHATTAN,,,,,,,,40.824081973508356,-73.95274687000166,"(40.82408197350836, -73.95274687000166)"
746174,38920646,2018-04-12 10:22:06,04/18/2018 06:58:13 PM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10455,704 EAGLE AVENUE,EAGLE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/18/2018 06:58:13 PM,01 BRONX,BRONX,1009125.0,237325.0,Unspecified,BRONX,,,,,,,,40.81804295591947,-73.91013036451011,"(40.81804295591947, -73.91013036451011)"
746175,38918357,2018-04-12 10:22:06,04/18/2018 06:58:13 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10455,704 EAGLE AVENUE,EAGLE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/18/2018 06:58:13 PM,01 BRONX,BRONX,1009125.0,237325.0,Unspecified,BRONX,,,,,,,,40.81804295591947,-73.91013036451011,"(40.81804295591947, -73.91013036451011)"
746176,38918862,2018-04-12 10:22:11,04/30/2018 07:41:51 AM,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,10027,,,,,12 AVENUE,WEST  125 STREET,INTERSECTION,NEW YORK,,,Closed,05/02/2018 10:22:11 AM,04/30/2018 07:41:51 AM,09 MANHATTAN,MANHATTAN,995190.0,237331.0,Unspecified,MANHATTAN,,,,,,,,40.81808767298856,-73.96047540366688,"(40.81808767298856, -73.96047540366688)"
746177,38925711,2018-04-12 10:22:12,04/18/2018 02:05:52 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,533 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,04/18/2018 02:05:52 PM,14 BROOKLYN,BROOKLYN,995095.0,175964.0,Unspecified,BROOKLYN,,,,,,,,40.649650553387815,-73.96091754278237,"(40.64965055338781, -73.96091754278237)"
746178,38920456,2018-04-12 10:22:44,04/12/2018 10:57:53 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11212,168 HERZL STREET,HERZL STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 06:22:44 PM,04/12/2018 10:57:53 AM,16 BROOKLYN,BROOKLYN,1007927.0,181894.0,Unspecified,BROOKLYN,,,,,,,,40.66590208277672,-73.9146536734133,"(40.66590208277672, -73.9146536734133)"
746179,38920137,2018-04-12 10:22:49,06/25/2018 01:59:43 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11355,42-65 KISSENA BOULEVARD,KISSENA BOULEVARD,MAPLE AVENUE,FRANKLIN AVENUE,,,ADDRESS,FLUSHING,,,Closed,05/13/2018 08:58:39 AM,06/25/2018 01:59:20 PM,07 QUEENS,QUEENS,1032631.0,214770.0,Unspecified,QUEENS,,,Other,,,,,40.756038174543036,-73.82536934167467,"(40.75603817454304, -73.82536934167467)"
746180,38923161,2018-04-12 10:23:00,04/14/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11377,50-62 44 STREET,44 STREET,50 AVENUE,LAUREL HILL BOULEVARD,,,ADDRESS,Woodside,,,Closed,,04/14/2018 12:00:00 AM,02 QUEENS,QUEENS,1005878.0,207573.0,Unspecified,QUEENS,,,,,,,,40.736390136984795,-73.92195704624079,"(40.7363901369848, -73.92195704624079)"
746181,38918966,2018-04-12 10:23:00,04/12/2018 10:23:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,QUENTIN RD,35 ST E,INTERSECTION,,,,Closed,,04/11/2018 10:23:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
746182,38918275,2018-04-12 10:23:00,04/12/2018 10:23:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,NOSTRAND AVE,AVE P,INTERSECTION,,,,Closed,,04/11/2018 10:23:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
746183,38925768,2018-04-12 10:23:00,,DOF,Payment Operations,DOF Property - Payment Issue,Refund/Credit Info or Status,Property Address,11360,15-35 208 STREET,208 STREET,15 ROAD,15 DRIVE,,,ADDRESS,BAYSIDE,,,Open,04/22/2018 10:23:00 AM,,07 QUEENS,QUEENS,1043736.0,225047.0,Unspecified,QUEENS,,,,,,,,40.78417804016461,-73.7851951555963,"(40.78417804016461, -73.7851951555963)"
746184,38921438,2018-04-12 10:23:02,04/14/2018 02:15:34 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,1700 MONTGOMERY AVENUE,MONTGOMERY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/14/2018 02:15:34 AM,05 BRONX,BRONX,1006579.0,248857.0,Unspecified,BRONX,,,,,,,,40.84970175999533,-73.9192902867645,"(40.84970175999533, -73.9192902867645)"
746185,38920419,2018-04-12 10:23:02,04/14/2018 02:18:07 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,162 WEST  123 STREET,WEST  123 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/14/2018 02:18:07 AM,10 MANHATTAN,MANHATTAN,998617.0,233353.0,Unspecified,MANHATTAN,,,,,,,,40.80716426438735,-73.94810267854062,"(40.80716426438735, -73.94810267854062)"
746186,38925756,2018-04-12 10:23:06,05/03/2018 09:23:29 PM,DOF,Payment Operations,DOF Property - Payment Issue,Apply Payment or Credit,Property Address,10473,583 OLMSTEAD AVENUE,OLMSTEAD AVENUE,CAESAR PLACE,RANDALL AVENUE,,,ADDRESS,BRONX,,,Closed,05/03/2018 10:23:06 AM,05/03/2018 09:23:29 PM,09 BRONX,BRONX,1025477.0,237477.0,Unspecified,BRONX,,,,,,,,40.8183989721454,-73.85105220426551,"(40.818398972145395, -73.85105220426551)"
746187,38921808,2018-04-12 10:23:06,04/12/2018 04:46:41 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221,285 WEIRFIELD STREET,WEIRFIELD STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 06:23:06 PM,04/12/2018 04:46:41 PM,04 BROOKLYN,BROOKLYN,1009424.0,191785.0,Unspecified,BROOKLYN,,,,,,,,40.69304649156005,-73.90922062918627,"(40.69304649156005, -73.90922062918627)"
746188,38918696,2018-04-12 10:23:07,05/15/2018 11:13:59 AM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal STAR Exemption,"1-, 2- and 3- Family Home",10312,,,,,,,ADDRESS,STATEN ISLAND,,,Closed,04/17/2018 10:23:07 AM,05/15/2018 11:13:59 AM,03 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
746189,38921340,2018-04-12 10:23:24,04/13/2018 05:27:49 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,11-15 49 AVENUE,49 AVENUE,11 STREET,11 PLACE,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,04/12/2018 06:23:24 PM,04/13/2018 05:27:49 PM,02 QUEENS,QUEENS,997892.0,209910.0,Unspecified,QUEENS,,,,,,,,40.742820544120676,-73.95076915810743,"(40.74282054412068, -73.95076915810743)"
746190,38924044,2018-04-12 10:23:28,04/16/2018 10:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11225,MALBONE STREET,MALBONE STREET,CLOVE ROAD,NEW YORK AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,04/16/2018 10:40:00 AM,09 BROOKLYN,BROOKLYN,998428.0,181353.0,Unspecified,BROOKLYN,,,,,,,,40.6644374651024,-73.94889498135062,"(40.66443746510241, -73.94889498135062)"
746191,38920194,2018-04-12 10:23:39,06/12/2018 06:09:09 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Allergy Information,Restaurant/Bar/Deli/Bakery,10001,,,,,WEST   35 STREET,6 AVENUE,INTERSECTION,NEW YORK,,,Closed,06/11/2018 10:23:39 AM,06/12/2018 06:09:09 AM,05 MANHATTAN,MANHATTAN,987771.0,212687.0,Unspecified,MANHATTAN,,,,,,,,40.750452533061434,-73.98729206533014,"(40.75045253306144, -73.98729206533014)"
746192,38923340,2018-04-12 10:23:39,04/19/2018 08:14:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11412,,,,,119 AVENUE,FARMERS BOULEVARD,INTERSECTION,Saint Albans,,,Closed,,04/19/2018 08:14:00 AM,Unspecified QUEENS,QUEENS,1050267.0,190109.0,Unspecified,QUEENS,,,,,,,,40.68823585360696,-73.76195456984738,"(40.688235853606955, -73.76195456984738)"
746193,38918822,2018-04-12 10:23:56,05/01/2018 11:14:47 AM,DOF,External Affairs Unit,DOF Property - Payment Issue,Amount Owed Dispute,Property Address,11357,151-69 24 ROAD,24 ROAD,MURRAY STREET,154 STREET,,,ADDRESS,WHITESTONE,,,Closed,05/04/2018 10:08:53 AM,05/01/2018 11:14:47 AM,07 QUEENS,QUEENS,1036284.0,222151.0,Unspecified,QUEENS,,,,,,,,40.77627631956828,-73.81212678027856,"(40.77627631956828, -73.81212678027856)"
746194,38920687,2018-04-12 10:24:00,04/18/2018 12:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10025,,,,,AMSTERDAM AVENUE,WEST 100 STREET,INTERSECTION,NEW YORK,,,Closed,,04/18/2018 12:45:00 PM,07 MANHATTAN,MANHATTAN,992978.0,229517.0,Unspecified,MANHATTAN,,,,,,,,40.796642865876635,-73.96847718976005,"(40.79664286587663, -73.96847718976005)"
746195,38924173,2018-04-12 10:24:00,06/01/2018 03:03:57 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10467,,,,,,,,BRONX,,,Closed,04/26/2018 10:24:00 AM,06/01/2018 03:03:57 PM,07 BRONX,BRONX,,,Williamsbridge Oval,BRONX,,,,,,,,,,
746196,38925973,2018-04-12 10:24:00,04/12/2018 12:00:00 PM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street,11416,,,,,88 STREET,102 ROAD,INTERSECTION,Ozone Park,,DSNY Garage,Pending,,04/12/2018 10:24:00 AM,Unspecified QUEENS,QUEENS,1025488.0,187506.0,Unspecified,QUEENS,,,,,,,,40.68124136160761,-73.85131889565858,"(40.68124136160761, -73.85131889565858)"
746197,38923983,2018-04-12 10:24:00,04/25/2018 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11203,4503 AVENUE D,AVENUE D,EAST 45 STREET,EAST 46 STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/25/2018 12:00:00 PM,17 BROOKLYN,BROOKLYN,1002561.0,173128.0,Unspecified,BROOKLYN,,,,,,,,40.64185405748096,-73.93401979707753,"(40.641854057480955, -73.93401979707753)"
746198,38921192,2018-04-12 10:24:02,06/07/2018 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11204,6202 20 AVENUE,20 AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,06/22/2018 03:13:02 PM,06/13/2018 11:25:08 AM,11 BROOKLYN,BROOKLYN,988644.0,164487.0,Unspecified,BROOKLYN,,,,,,,,40.6181541753076,-73.98417268037386,"(40.618154175307595, -73.98417268037386)"
746199,42462707,2018-04-12 10:24:06,07/18/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,310 EAST 83 STREET,EAST 83 STREET,,,,,,,,,Closed,,07/18/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
746200,42456501,2018-04-12 10:24:06,04/14/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,,140 ESSEX STREET,ESSEX STREET,,,,,,,,,Closed,,04/14/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
746201,42380551,2018-04-12 10:24:30,04/12/2018 10:24:30 AM,DOB,Department of Buildings,Construction Safety Enforcement,Excavation Tracking Complaint,,11201,235 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,04/12/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,986642.0,190185.0,Unspecified,BROOKLYN,,,,,,,,40.688690340569984,-73.99137482996656,"(40.688690340569984, -73.99137482996657)"
746202,38920065,2018-04-12 10:24:37,04/16/2018 10:50:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11225,CLOVE ROAD,CLOVE ROAD,EMPIRE BOULEVARD,MONTGOMERY STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,04/16/2018 10:50:00 AM,09 BROOKLYN,BROOKLYN,998110.0,181530.0,Unspecified,BROOKLYN,,,,,,,,40.66492379428465,-73.95004085759663,"(40.66492379428465, -73.95004085759662)"
746203,38925876,2018-04-12 10:24:45,04/18/2018 03:13:24 PM,DFTA,Department for the Aging,Housing - Low Income Senior,,Senior Address,10026,,,,,,,ADDRESS,NEW YORK,,,Closed,04/26/2018 10:24:44 AM,04/18/2018 03:13:24 PM,10 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
746204,38921676,2018-04-12 10:24:59,04/16/2018 09:34:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11207,940 VERMONT STREET,VERMONT STREET,STANLEY AVENUE,WORTMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/16/2018 09:34:00 AM,05 BROOKLYN,BROOKLYN,1015570.0,178575.0,Unspecified,BROOKLYN,,,,,,,,40.65676842957789,-73.88711909067351,"(40.65676842957789, -73.88711909067352)"
746205,38919014,2018-04-12 10:25:00,05/10/2018 01:15:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11411,117-16 231 STREET,231 STREET,LINDEN BLVD,118 AVE,,,ADDRESS,Cambria Heights,,,Closed,,05/10/2018 01:15:00 PM,13 QUEENS,QUEENS,1058889.0,191365.0,Unspecified,QUEENS,,,,,,,,40.69161475805904,-73.73085145735611,"(40.69161475805904, -73.73085145735611)"
746206,38925415,2018-04-12 10:25:00,04/24/2018 06:15:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11419,94-25 116 STREET,116 STREET,ATLANTIC AVE,95 AVE,,,ADDRESS,South Richmond Hill,,,Closed,,04/24/2018 06:15:00 PM,09 QUEENS,QUEENS,1031330.0,191716.0,Unspecified,QUEENS,,,,,,,,40.692767680750826,-73.83022655054096,"(40.69276768075083, -73.83022655054096)"
746207,38925117,2018-04-12 10:25:00,04/12/2018 10:25:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,,11234,,,,,FLATBUSH AVENUE,AVENUE U,INTERSECTION,BROOKLYN,,,Closed,,04/11/2018 10:25:00 AM,Unspecified BROOKLYN,BROOKLYN,1005769.0,161456.0,Unspecified,BROOKLYN,,,,,,,,40.60980966645303,-73.92249759633725,"(40.60980966645303, -73.92249759633725)"
746208,38923235,2018-04-12 10:25:00,04/17/2018 01:01:00 PM,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,11206,20 LOCUST STREET,LOCUST STREET,BROADWAY,BEAVER STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/17/2018 01:01:00 PM,04 BROOKLYN,BROOKLYN,1001534.0,193994.0,Unspecified,BROOKLYN,,,,,,,,40.6991286077774,-73.9376668929095,"(40.69912860777741, -73.9376668929095)"
746209,38923186,2018-04-12 10:25:00,04/12/2018 12:00:00 PM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11370,32-58 79 STREET,79 STREET,32 AVENUE,NORTHERN BOULEVARD,,,ADDRESS,East Elmhurst,,,Closed,,04/12/2018 12:00:00 PM,03 QUEENS,QUEENS,1015198.0,214709.0,Unspecified,QUEENS,,,,,,,,40.75594894965529,-73.88829374631351,"(40.75594894965529, -73.88829374631352)"
746210,38922368,2018-04-12 10:25:08,04/23/2018 02:48:36 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:36 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746211,38921987,2018-04-12 10:25:08,04/13/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11238,439 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,04/13/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,993888.0,188996.0,Unspecified,BROOKLYN,,,,,,,,40.68542188389426,-73.96524861362118,"(40.68542188389426, -73.96524861362118)"
746212,38920607,2018-04-12 10:25:08,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746213,38920429,2018-04-12 10:25:08,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746214,38926195,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746215,38926015,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746216,38923798,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746217,38922008,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746218,38921430,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746219,38919743,2018-04-12 10:25:09,04/23/2018 02:48:37 PM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10039,2541 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 02:48:37 PM,10 MANHATTAN,MANHATTAN,1001396.0,239133.0,Unspecified,MANHATTAN,,,,,,,,40.82302378752941,-73.93804944859909,"(40.82302378752941, -73.93804944859909)"
746220,38925506,2018-04-12 10:25:09,04/16/2018 06:06:37 PM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Status of Payment Adjustment,,,,,,,,,,,,,Closed,04/17/2018 10:25:09 AM,04/16/2018 06:06:37 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
746221,38921698,2018-04-12 10:25:33,04/13/2018 10:27:48 AM,HPD,Department of Housing Preservation and Development,HPD Literature Request,Notice of Housing Code Enforcement Issues,,,,,,,,,,,,,Closed,04/13/2018 10:25:33 AM,04/12/2018 10:27:18 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
746222,38925836,2018-04-12 10:25:48,04/14/2018 02:15:22 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3230 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/14/2018 02:15:22 AM,12 BRONX,BRONX,1021274.0,257092.0,Unspecified,BRONX,,,,,,,,40.87225493792927,-73.8661287701622,"(40.87225493792927, -73.8661287701622)"
746223,38922019,2018-04-12 10:26:00,04/13/2018 11:05:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,214 21 ST E,21 ST E,2 AVE,3 AVE,21 ST E,3 AVE,INTERSECTION,,,,Closed,,04/13/2018 11:05:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
